臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
,,,,06000,,,,,
 6,,,,產業發展局主管,"1,959,742,182","2,023,973,688","-64,231,506",,
,,,,,,,,,
,,,,　06101,,,,,
,   1,,,　產業發展局,"652,069,908","787,226,921","-135,157,013",,
,,,,,,,,,
,,,,　　310100,,,,,
,, 1,,　　一般行政,"85,097,247","83,753,114","1,344,133",,
,,,,,,,,,
,,,,　　　310101,,,,,
,,, 1,　　　行政管理,"85,097,247","83,753,114","1,344,133","1.本科目上年度預算數 93,929",
,,,,,,,,"  ,105元，除移出稅捐及規費 12",
,,,,,,,,"  ,007,386元，列入「科技產業輔",
,,,,,,,,"  導及管理」科目 11,067,386元",
,,,,,,,,"  及「農業發展」科目 400,000元",
,,,,,,,,  項下外，另由「工商輔導及管理,
,,,,,,,,"  」科目移入人事費 1,030,032元",
,,,,,,,,  及「農業發展」科目移入人事費,
,,,,,,,,"   801,363元，移出移入數互抵後",
,,,,,,,,  ，淨計如列數。,
,,,,,,,,2.本年度預算數之內容與上年度之,
,,,,,,,,  比較如下：,
,,,,,,,," (1)人員維持費 70,900,215元，",
,,,,,,,,"    較上年度預算數 69,586,611",
,,,,,,,,"    元增列 1,313,604元，主要係",
,,,,,,,,    依標準伸算及因應勞動基準法,
,,,,,,,,    第56條修法增加提撥職工退休,
,,,,,,,,    離職儲金所致。,
,,,,,,,," (2)一般業務 7,734,893元，較上",
,,,,,,,,"    年度預算數 9,751,754元減列",
,,,,,,,,"     2,016,861元，包括增列物品",
,,,,,,,,"    及材料 750,000元及通訊費",
,,,,,,,,"    226元，減列保險費 2,878元",
,,,,,,,,"    、一般事務費 447,729元、其",
,,,,,,,,"    他給與 476,280元、統籌業務",
,,,,,,,,"    費 137,100元、稅捐及規費 1",
,,,,,,,,"    ,494,190元、油料 157,968元",
,,,,,,,,    與車輛及辦公器具養護費 50,
,,,,,,,,"    ,942元，計淨減如列數。",
,,,,,,,," (3)會計業務 307,370元，較上年",
,,,,,,,,"    度預算數 307,783元減列413",
,,,,,,,,    元，包括增列一般事務費629,
,,,,,,,,    元，減列外勤誤餐及交通費,
,,,,,,,,    240元、物品及材料802元，計,
,,,,,,,,    淨減如列數。,
,,,,,,,," (4)人事業務 550,140元，較上年",
,,,,,,,,"    度預算數 442,337元增列 107",
,,,,,,,,"    ,803元，包括增列一般事務費",
,,,,,,,,"     109,203元，減列物品及材料",
,,,,,,,,"     1,400元，計淨增如列數。",
,,,,,,,," (5)政風業務 82,880元，較上年",
,,,,,,,,    度預算數無增減。,
,,,,,,,," (6)資訊業務 5,227,700元，較上",
,,,,,,,,"    年度預算數 3,287,700元增列",
,,,,,,,,"     1,940,000元，包括新增創意",
,,,,,,,,"    經濟資訊平台維護 2,000,000",
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
 6,   1, 1, 1,,,,,    元，增列電腦維修耗材 20,
,,,,,,,,"    ,000元，減列產業發展局機關",
,,,,,,,,"    網站資料建置及維護 80,000",
,,,,,,,,    元，計淨增如列數。,
,,,,,,,," (7)企劃業務 294,049元，較上年",
,,,,,,,,    度預算數無增減。,
,,,,　　320200,,,,,
,, 2,,　　工商科技產業管理,"181,091,549","181,691,206","-599,657",,
,,,,,,,,,
,,,,　　　320201,,,,,
,,, 1,　　　工商輔導及管理,"74,103,715","78,722,687","-4,618,972","1.本科目上年度預算數 78,769",
,,,,,,,,"  ,913元，除移出人事費 1,030",
,,,,,,,,"  ,032元，列入「行政管理」科目",
,,,,,,,,  項下外，另由「農業發展」科目,
,,,,,,,,"  移入人事費 982,806元，移出移",
,,,,,,,,  入數互抵後，淨計如列數。,
,,,,,,,,2.本年度預算數之內容與上年度之,
,,,,,,,,  比較如下：,
,,,,,,,," (1)人員維持費 17,598,995元，",
,,,,,,,,"    較上年度預算數 18,672,323",
,,,,,,,,"    元減列 1,073,328元，主要係",
,,,,,,,,    依實際需要覈實減列所致。,
,,,,,,,," (2)工業登記及管理 323,700元，",
,,,,,,,,"    較上年度預算數 729,310元減",
,,,,,,,,"    列 405,610元，包括減列通訊",
,,,,,,,,    費265元、物品及材料73元、,
,,,,,,,,"    加勤費 90,000元、一般事務",
,,,,,,,,"    費 5,972元、國內旅費 9,300",
,,,,,,,,    元及補助本市工商團體辦理選,
,,,,,,,,    拔績優廠商及從業人員等相關,
,,,,,,,,"    活動 300,000元，共減如列數",
,,,,,,,,    。,
,,,,,,,," (3)產業輔導 47,028,020元，較",
,,,,,,,,"    上年度預算數 43,728,180元",
,,,,,,,,"    增列 3,299,840元，包括新增",
,,,,,,,,    補助臺北市公司或團體辦理具,
,,,,,,,,    創新、創意等促進產業發展效,
,,,,,,,,"    益計畫 2,500,000元及補助本",
,,,,,,,,    市創業團隊出國參與創業計畫,
,,,,,,,,"     5,000,000元，增列「臺北創",
,,,,,,,,    業搖籃」創業投資推展及行銷,
,,,,,,,,"    計畫 2,500,000元，減列臺北",
,,,,,,,,"    市綠色產業推動計畫 500,000",
,,,,,,,,    元、臺北市中小企業升級轉型,
,,,,,,,,"    輔導計畫 3,000,000元、臺北",
,,,,,,,,    市創意暨設計產業發展計畫 2,
,,,,,,,,"    ,000,000元、補助臺北市工商",
,,,,,,,,    團體及廠商參與海外展覽費用,
,,,,,,,,"     1,000,000元、編製臺北產經",
,,,,,,,,"    資訊網 200,000元及一般事務",
,,,,,,,,    費160元，計淨增如列數。,
,,,,,,,," (4)產業創新與發展 9,153,000元",
,,,,,,,,"    ，較上年度預算 15,592,874",
,,,,,,,,"    元減列 6,439,874元，包括新",
,,,,,,,,    增臺北市區域產業資源調查及,
,,,,,,,,"    活化策略與規劃 3,000,000元",
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
 6,   1, 2, 1,,,,,    、新創企業國際協力網絡顧問,
,,,,,,,,"    案 3,000,000元及臺北市創業",
,,,,,,,,"    基地發展規劃 2,500,000元，",
,,,,,,,,    增列按日按件計資酬金 60,
,,,,,,,,"    ,800元，減列辦理地方產業創",
,,,,,,,,    新研發計畫（臺北市地方型SB,
,,,,,,,,"    IR）相關執行費用 1,000,000",
,,,,,,,,    元、補助本市中小企業等從事,
,,,,,,,,    創新研究發展經費(地方產業,
,,,,,,,,"    創新研發計畫) 14,000,000元",
,,,,,,,,    、通訊費466元、物品及材料,
,,,,,,,,    208元，計淨減如列數。,
,,,,　　　320202,,,,,
,,, 2,　　　科技產業輔導及管理,"106,987,834","102,968,519","4,019,315","1.本科目上年度預算數 90,529",
,,,,,,,,"  ,527元，連同由「農業發展」科",
,,,,,,,,"  目移入人事費 831,606元，及「",
,,,,,,,,  行政管理」科目移入稅捐及規費,
,,,,,,,,"   11,607,386元，共計如列數。",
,,,,,,,,2.本年度預算數之內容與上年度之,
,,,,,,,,  比較如下：,
,,,,,,,," (1)人員維持費 16,419,600元，",
,,,,,,,,"    較上年度預算數 18,332,232",
,,,,,,,,"    元減列 1,912,632元，主要係",
,,,,,,,,    依實際需要覈實減列所致。,
,,,,,,,," (2)科技產業輔導 42,606,546元",
,,,,,,,,"    ，較上年度預算數 29,995",
,,,,,,,,"    ,788元增列 12,610,758元，",
,,,,,,,,    包括新增臺北市生技產業聚落,
,,,,,,,,    計畫(忠孝營區原基地)-招商,
,,,,,,,,"    計畫 1,500,000元，增列稅捐",
,,,,,,,,"    及規費 7,163,420、水電費 9",
,,,,,,,,"    ,600元、辦理本市科技產業園",
,,,,,,,,    區與重要或新興產業調查分析,
,,,,,,,,"     3,499,999元、一般事務費",
,,,,,,,,"     215,637元、物品及材料 3",
,,,,,,,,"    ,518元、設施及機械設備養護",
,,,,,,,,"    費 18,564元、「臺北生技獎",
,,,,,,,,    」績優生技廠商及學研單位獎,
,,,,,,,,"    勵金 600,000元，減列通訊費",
,,,,,,,,"     43,600元、外勤誤餐及交通",
,,,,,,,,"    費 31,340元、內科探索館志",
,,,,,,,,"    工意外事故保險費 4,800元、",
,,,,,,,,    內科探索館志工餐點及交通補,
,,,,,,,,"    助 240,240元、對本市生物科",
,,,,,,,,    技產業之研究計畫或相對推廣,
,,,,,,,,"    及產業交流計畫 80,000元，",
,,,,,,,,    計淨增如列數。,
,,,,,,,," (3)中小企業輔導服務 27,998",
,,,,,,,,"    ,988元，較上年度預算數 29",
,,,,,,,,"    ,144,659元減列 1,145,671元",
,,,,,,,,    ，包括新增辦理臺北創新實驗,
,,,,,,,,"    室服務計畫 4,000,000元，增",
,,,,,,,,    列辦理中小企業及青年創業等,
,,,,,,,,    融資貸款行政支援暨輔導關懷,
,,,,,,,,"    計畫 1,000,000元，減列通訊",
,,,,,,,,"    費 10,000元、外勤誤餐及交",
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
 6,   1, 2, 2,,,,,"    通費 6,440元、物品及材料",
,,,,,,,,"     38,431元、協助中小企業數",
,,,,,,,,"    位工具輔導計畫 4,000,000元",
,,,,,,,,    、辦理臺北市青年創業融資貸,
,,,,,,,,"    款等利息補貼 2,000,000元及",
,,,,,,,,"    一般事務費 90,800元，計淨",
,,,,,,,,    減如列數。,
,,,,,,,," (4)推動本市經貿事務 19,962",
,,,,,,,,"    ,700元，較上年度預算數 25",
,,,,,,,,"    ,495,840元減列 5,533,140元",
,,,,,,,,"    ，包括減列通訊費 15,000元",
,,,,,,,,"    、外勤誤餐及交通費 8,140元",
,,,,,,,,"    、物品及材料 10,000元及辦",
,,,,,,,,    理經貿商機拓展與推動計畫 5,
,,,,,,,,"    ,500,000元，共減如列數。",
,,,,　　320300,,,,,
,, 3,,　　公用事業,"46,708,244","46,692,621","15,623",,
,,,,,,,,,
,,,,　　　320301,,,,,
,,, 1,　　　水電公用天然氣事業,"46,708,244","46,692,621","15,623","1.本科目上年度預算數 45,934",
,,,,　　　輔導,,,,"  ,173元，連同由「農業發展」科",
,,,,,,,,"  目移入人事費 758,448元，共計",
,,,,,,,,  如列數。,
,,,,,,,,2.本年度預算數之內容與上年度之,
,,,,,,,,  比較如下：,
,,,,,,,," (1)人員維持費 16,154,160元，",
,,,,,,,,"    較上年度預算數 17,675,520",
,,,,,,,,"    元減列 1,521,360元，主要係",
,,,,,,,,    依實際需要覈實減列所致。,
,,,,,,,, (2)公用天然氣事業輔導登記管理,
,,,,,,,,"     4,825,145元，較上年度預算",
,,,,,,,,"    數 435,662元增列 4,389,483",
,,,,,,,,    元，包括新增辦理社子儲氣槽,
,,,,,,,,"    替代方案評估 4,000,000元，",
,,,,,,,,    增列外勤誤餐及交通費 139,
,,,,,,,,"    ,200元、按日按件計資酬金",
,,,,,,,,"     192,000元、物品及材料 32",
,,,,,,,,"    ,769元、一般事務費 23,989",
,,,,,,,,"    元及通訊費 1,525元，共增如",
,,,,,,,,    列數。,
,,,,,,,, (3)水電工程承裝業等登記管理,
,,,,,,,,"     254,610元，較上年度預算數",
,,,,,,,,"     255,084元減列一般事務費",
,,,,,,,,    474元。,
,,,,,,,," (4)石油業登記管理 47,339元，",
,,,,,,,,    較上年度預算數無增減。,
,,,,,,,," (5)地下水水權登記管理 89,000",
,,,,,,,,"    元，較上年度預算數 89,026",
,,,,,,,,    元減列物品及材料26元。,
,,,,,,,," (6)溫泉資源管理業務 5,000,000",
,,,,,,,,"    元，較上年度預算數 5,130",
,,,,,,,,"    ,000元減列補助臺北市溫泉資",
,,,,,,,,"    源管理基金 130,000元。",
,,,,,,,, (7)節約能源及再生能源業務 20,
,,,,,,,,"    ,337,990元，較上年度預算",
,,,,,,,,"     23,059,990元減列 2,722",
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
 6,   1, 3, 1,,,,,"    ,000元，包括新增訂定臺北市",
,,,,,,,,    綠能政策綱領及行動方案 4,
,,,,,,,,"    ,000,000元、臺北市推廣太陽",
,,,,,,,,"    能策略及規劃案 2,000,000元",
,,,,,,,,    ，增列臺北市智慧社區節能及,
,,,,,,,,"    示範實證計畫 3,250,000元，",
,,,,,,,,    減列補助工商業汰換節能設備,
,,,,,,,,"    費 10,000,000元、委外辦理",
,,,,,,,,    金省能獎工商業組、高耗能行,
,,,,,,,,    業節能店面設計評獎計畫 1,
