臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
,,,,02000,,,,,
 2,,,,市政府主管,"4,507,970,260","5,080,278,419","-572,308,159",,
,,,,,,,,,
,,,,　02101,,,,,
,   1,,,　秘書處,"298,203,926","281,617,102","16,586,824",,
,,,,,,,,,
,,,,　　120100,,,,,
,, 1,,　　一般行政,"177,080,164","161,712,350","15,367,814",,
,,,,,,,,,
,,,,　　　120101,,,,,
,,, 1,　　　行政管理,"177,080,164","161,712,350","15,367,814",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 143,684,714元，較",
,,,,,,,,"  上年度預算數 125,814,722元增",
,,,,,,,,"  列 17,869,992元，主要係依標",
,,,,,,,,  準伸算及因應勞動基準法第56條,
,,,,,,,,  修法增加提撥職工退休離職儲金,
,,,,,,,,  所致。,
,,,,,,,,"2.一般業務 19,354,854元，較上",
,,,,,,,,"  年度預算數 20,279,770元減列",
,,,,,,,,"  924,916元，包括新增除濕機 6",
,,,,,,,,"  ,500元、迴轉椅 9,300元、單房",
,,,,,,,,"  間職務宿舍飲水機清缸 44,400",
,,,,,,,,  元，增列永春檔案室冷氣機維護,
,,,,,,,,"  費 10,000元，減列員工上下班",
,,,,,,,,"  通費 181,440元、駕駛加班費",
,,,,,,,,"   117,720元、統籌業務費 177",
,,,,,,,,"  ,180元、稅捐及規費 55,520元",
,,,,,,,,"  、保險費 5,586元、油脂 332",
,,,,,,,,"  ,860元、電動訂書機 19,000元",
,,,,,,,,"  、迴轉椅 13,800元、旅行箱 22",
,,,,,,,,"  ,000元、錄音筆 4,000元、數位",
,,,,,,,,"  相機 6,000元、高腳椅 3,960元",
,,,,,,,,"  、車輛養護費 56,050元，計淨",
,,,,,,,,  減如列數。,
,,,,,,,,"3.文書業務 2,360,753元，較上年",
,,,,,,,,"  度預算數 2,336,753元新增網路",
,,,,,,,,"  硬碟空間租賃費 24,000元。",
,,,,,,,,"4.機要業務 9,770,023元，較上年",
,,,,,,,,"  度預算數 11,049,755元減列 1",
,,,,,,,,"  ,279,732元，包括減列寄輓聯、",
,,,,,,,,  簡函、卡片及文件資料等郵資,
,,,,,,,,"   159,420元、寄發市府公報郵資",
,,,,,,,,"   50,400元、寄發臺北市年鑑郵",
,,,,,,,,"  資 10,000元、公務用信封、信",
,,,,,,,,  箋、卡片、輓聯委外繕寫等費用,
,,,,,,,,"   989,064元、報刊雜誌費用 70",
,,,,,,,,"  ,848元，共減如列數。",
,,,,,,,,5.視察及全民防衛動員準備業務,
,,,,,,,,"   711,970元，較上年度預算數 1",
,,,,,,,,"  ,161,970元減列萬安演習相關費",
,,,,,,,,"  用 450,000元。",
,,,,,,,,"6.會計業務 105,940元，較上年度",
,,,,,,,,  預算數無增減。,
,,,,,,,,"7.人事業務 1,023,880元，較上年",
,,,,,,,,"  度預算數 895,410元增列 128",
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
 2,   1, 1, 1,,,,,"  ,470元，包括增列文康活動費",
,,,,,,,,"   144,070元，減列差勤管理刷卡",
,,,,,,,,"  機用硬卡服務證 9,600元、印刷",
,,,,,,,,"  所退休職工三節慰問金 6,000元",
,,,,,,,,  ，計淨增如列數。,
,,,,,,,,"8.政風業務 68,030元，較上年度",
,,,,,,,,  預算數無增減。,
,,,,　　120200,,,,,
,, 2,,　　市政綜理業務,"62,588,827","62,600,287","-11,460",,
,,,,,,,,,
,,,,　　　120201,,,,,
,,, 1,　　　市政綜理,"62,588,827","62,600,287","-11,460","1.本科目上年度預算數 63,250",
,,,,,,,,"  ,439元，除移出聘用人員1名人",
,,,,,,,,"  事費等 650,152元，列入「發布",
,,,,,,,,  市政新聞」科目項下外，淨計如,
,,,,,,,,  列數。,
,,,,,,,,2.本年度預算數之內容與上年度之,
,,,,,,,,  比較如下：,
,,,,,,,," (1)人員維持費 55,789,075元，",
,,,,,,,,"    較上年度預算數 55,800,535",
,,,,,,,,"    元減列 11,460元，主要係依",
,,,,,,,,    實際需要覈實減列所致。,
,,,,,,,," (2)綜理市政工作 6,799,752元，",
,,,,,,,,    較上年度預算數無增減。,
,,,,　　120300,,,,,
,, 3,,　　聯合服務,"7,694,318","7,577,896","116,422",,
,,,,,,,,,
,,,,　　　120301,,,,,
,,, 1,　　　為民服務,"7,694,318","7,577,896","116,422",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 5,045,988元，較上",
,,,,,,,,"  年度預算數 5,048,016元減列 2",
,,,,,,,,"  ,028元，主要係依實際需要覈實",
,,,,,,,,  減列所致。,
,,,,,,,,"2.推動為民服務工作 2,648,330元",
,,,,,,,,"  ，較上年度預算數 2,529,880元",
,,,,,,,,"  增列 118,450元，包括新增志工",
,,,,,,,,"  背心 16,600元、置物櫃 6,600",
,,,,,,,,"  元、椅凳 25,000元、文宣架 2",
,,,,,,,,"  ,000元、嬰兒車 8,250元、第三",
,,,,,,,,"  哺(集)乳室用單人沙發 25,000",
,,,,,,,,  元、第三哺(集)乳室用單人茶几,
,,,,,,,,"   15,000元，增列更換哺集乳室",
,,,,,,,,"  等有關器材 20,000元，共增如",
,,,,,,,,  列數。,
,,,,　　123400,,,,,
,, 4,,　　公共關係業務,"25,862,919","22,366,383","3,496,536",,
,,,,,,,,,
,,,,　　　123401,,,,,
,,, 1,　　　公共關係,"25,862,919","22,366,383","3,496,536",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 11,034,887元，較",
,,,,,,,,"  上年度預算數 9,056,111元增列",
,,,,,,,,"   1,978,776元，主要係新增大陸",
,,,,,,,,  事務聘用企劃師2人薪津所致。,
,,,,,,,,"2.接待業務 2,001,630元，較上年",
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
 2,   1, 4, 1,,,,,  度預算數無增減。,
,,,,,,,,"3.姐妹城活動 3,931,296元，較上",
,,,,,,,,  年度預算數無增減。,
,,,,,,,,"4.國際事務 4,877,346元，較上年",
,,,,,,,,  度預算數無增減。,
,,,,,,,,"5.新增大陸事務相關費用 1,517",
,,,,,,,,"  ,760元。",
,,,,,,,,"6.公共聯繫 2,500,000元，較上年",
,,,,,,,,  度預算數無增減。,
,,,,　　220500,,,,,
,, 5,,　　新聞發布,"19,142,951","18,985,811","157,140",,
,,,,,,,,,
,,,,　　　220501,,,,,
,,, 1,　　　發布市政新聞,"19,142,951","18,985,811","157,140","1.本科目上年度預算數 18,335",
,,,,,,,,"  ,659元，連同由「市政綜理」科",
,,,,,,,,  目移入聘用人員1名人事費等,
,,,,,,,,"   650,152元，共計如列數。",
,,,,,,,,2.本年度預算數之內容與上年度之,
,,,,,,,,  比較如下：,
,,,,,,,," (1)人員維持費 12,148,471元，",
,,,,,,,,"    較上年度預算數 12,126,331",
,,,,,,,,"    元增列 22,140元，主要係依",
,,,,,,,,    標準伸算所致。,
,,,,,,,," (2)一般發布市政新聞 6,994,480",
,,,,,,,,"    元，較上年度預算數 6,859",
,,,,,,,,"    ,480元增列 135,000元，包括",
,,,,,,,,    增列市政新聞聯繫萬用手冊,
,,,,,,,,"     25,000元、配合城市外交及",
,,,,,,,,    姊妹市交流活動、隨行人員出,
,,,,,,,,"    國旅費 110,000元，共增如列",
,,,,,,,,    數。,
,,,,　　127100,,,,,
,, 6,,　　建築及設備,"1,934,747","4,474,375","-2,539,628",,
,,,,,,,,,
,,,,　　　127102,,,,,
,,, 1,　　　營建工程,"699,475",-,"699,475",本年度編列係市政大樓第三哺(集),
,,,,,,,, 乳室裝修工程、西園路單房間職,
,,,,,,,,務宿舍整修工程等，共計如列數。,
,,,,　　　127104,,,,,
,,, 2,　　　其他設備,"1,235,272","2,134,375","-899,103",本年度編列汰換個人電腦30部、電,
,,,,,,,,腦套裝軟體、電腦圖書費、電腦周,
,,,,,,,,邊設備及零組件、新購空氣清淨機,
,,,,,,,,1臺、汰換冷氣機1臺、汰換除濕機,
,,,,,,,,1臺，新購冷藏冰箱1臺、新購冰溫,
,,,,,,,,熱飲水機1臺、新購尿布台1組等，,
,,,,,,,,共計如列數。,
,,,,　　　127103,,,,,
,,, 3,　　　交通及運輸設備,-,"2,340,000","-2,340,000",上年度預算數係編列汰換秘書長座,
,,,,,,,,車1輛及客貨兩用車1輛，共計如列,
,,,,,,,,數。,
,,,,　　124100,,,,,
,, 7,,　　第一預備金,"3,900,000","3,900,000",0,,
,,,,,,,,,
,,,,　　　124101,,,,,
,,, 1,　　　第一預備金,"3,900,000","3,900,000",0,編列第一預備金如列數，依法覈實,
,,,,,,,,動支。,
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
,,,,　02102,,,,,
 2,   2,,,　市政大樓公共事務管理中,"407,994,672","340,328,636","67,666,036",,
,,,,　心,,,,,
,,,,　　120100,,,,,
,, 1,,　　一般行政,"21,657,828","22,273,139","-615,311",,
,,,,,,,,,
,,,,　　　120101,,,,,
,,, 1,　　　行政管理,"21,657,828","22,273,139","-615,311",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 17,687,364元，較",
,,,,,,,,"  上年度預算數 17,717,208元減",
,,,,,,,,"  列 29,844元，主要係依實際需",
,,,,,,,,  要覈實減列所致。,
,,,,,,,,"2.一般業務 3,634,244元，較上年",
,,,,,,,,"  度預算數 4,325,521元減列 691",
,,,,,,,,"  ,277元，包括減列員工上下班交",
,,,,,,,,"  通費 589,680元、統籌業務費",
,,,,,,,,"   93,360元及油料 8,237元，共",
,,,,,,,,  減如列數。,
,,,,,,,,"3.會計業務 41,420元，較上年度",
,,,,,,,,  預算數無增減。,
,,,,,,,,"4.人事業務 294,800元，較上年度",
,,,,,,,,"  預算數 188,990元增列員工文康",
,,,,,,,,"  活動費 105,810元。",
,,,,　　120200,,,,,
,, 2,,　　市政大樓公管業務,"276,548,346","278,318,174","-1,769,828",,
,,,,,,,,,
,,,,　　　120201,,,,,
,,, 1,　　　事務管理,"62,393,825","60,168,334","2,225,491",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 13,678,176元，較",
,,,,,,,,"  上年度預算數 13,644,576元增",
,,,,,,,,"  加 33,600元，主要係依標準伸",
,,,,,,,,  算所致。,
,,,,,,,,"2.事務管理業務 48,715,649元，",
,,,,,,,,"  較上年度預算數 46,523,758元",
,,,,,,,,"  增列 2,191,891元，包括新增員",
,,,,,,,,  工餐廳評選外聘委員出席費 32,
,,,,,,,,"  ,000元及市政大樓員工餐廳不鏽",
,,,,,,,,  鋼餐具(含五格盤、隔熱中空碗,
,,,,,,,,"  、湯匙及筷子等) 598,000元，",
,,,,,,,,  增列市政大樓及市府第二辦公室,
,,,,,,,,  清潔管理維護及耗材等費用 2,
,,,,,,,,"  ,392,860元，減列印製市政大樓",
,,,,,,,,"  電話號碼手冊 50,000元、駕駛",
,,,,,,,,"  休息室書報雜誌費 150,000元、",
,,,,,,,,  市政大樓公共區域綠美化佈置及,
,,,,,,,,"  植栽維管費 70,089元、市政大",
,,,,,,,,  樓、戶外廣場及第二辦公室維護,
,,,,,,,,"  費 300,000元、志工餐點及交通",
,,,,,,,,  補助880元及類比式顯示型話機,
,,,,,,,,"  260,000元，計淨增如列數。",
,,,,　　　120202,,,,,
,,, 2,　　　機電設備管理,"152,437,971","156,597,569","-4,159,598",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 18,054,168元，較",
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
 2,   2, 2, 2,,,,,"  上年度預算數 18,035,712元增",
,,,,,,,,"  列 18,456元，主要係依標準伸",
,,,,,,,,  算所致。,
,,,,,,,,"2.機電設備管理 134,383,803元，",
,,,,,,,,"  較上年度預算數 138,561,857元",
,,,,,,,,"  減列 4,178,054元，包括減列市",
,,,,,,,,  政大樓電梯系統設備管理維護費,
,,,,,,,,"   989,886元、市政大樓高壓氣體",
,,,,,,,,  絕緣開關設備(GIS)維護費 3,
,,,,,,,,"  ,105,468元及市政大樓避雷器系",
,,,,,,,,"  統維護費 82,700元，共減如列",
,,,,,,,,  數。,
