臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
,,,,05000,,,,,
 5,,,,教育局主管,"54,445,059,683","55,793,994,079","-1,348,934,396",,
,,,,,,,,,
,,,,　05111,,,,,
,   1,,,　教育局,"52,721,368,415","53,832,717,790","-1,111,349,375",,
,,,,,,,,,
,,,,　　210200,,,,,
,, 1,,　　教育資源管理,"52,610,068,415","53,710,162,217","-1,100,093,802",,
,,,,,,,,,
,,,,　　　210201,,,,,
,,, 1,　　　各項教育業務,"48,084,401,086","49,293,565,532","-1,209,164,446",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,1.補助本市地方教育發展基金 47,
,,,,,,,,"  ,044,668,086元(含105年度中央",
,,,,,,,,  一般性補助收入指定辦理施政項,
,,,,,,,,"  目之國中技藝教育 17,540,000",
,,,,,,,,  元、學生健康及水域安全基本需,
,,,,,,,,"  求 95,517,000元)，較上年度預",
,,,,,,,,"  算數 48,265,087,532元減列 1",
,,,,,,,,"  ,220,419,446元，明細如下：",
,,,,,,,, (1)教育行政所需經常性費用 5,
,,,,,,,,"    ,763,133,728元，較上年度預",
,,,,,,,,"    算數 5,643,213,825元增列",
,,,,,,,,"     119,919,903元。",
,,,,,,,, (2)各級學校教學支出等經常性費,
,,,,,,,,"    用 24,651,769,343元，較上",
,,,,,,,,"    年度預算數 25,790,099,796",
,,,,,,,,"    元減列 1,138,330,453元。",
,,,,,,,, (3)教師研習中心各項經常性費用,
,,,,,,,,"     117,482,597元，較上年度預",
,,,,,,,,"    算數 258,535,849元減列 141",
,,,,,,,,"    ,053,252元。",
,,,,,,,, (4)教職員退休及卹償金等 11,
,,,,,,,,"    ,398,299,709元，較上年度預",
,,,,,,,,"    算數 11,409,632,377元減列",
,,,,,,,,"    11,332,668元。",
,,,,,,,, (5)教職員工結婚生育補助等其他,
,,,,,,,,"    福利費 4,729,082,709元，較",
,,,,,,,,"    上年度預算數 4,778,705,685",
,,,,,,,,"    元減列 49,622,976元。",
,,,,,,,," (6)教職員工待遇準備 282,900",
,,,,,,,,"    ,000元，較上年度預算數無增",
,,,,,,,,    減。,
,,,,,,,, (7)增班及課業費調整與鐘點費準,
,,,,,,,,"    備 102,000,000元，較上年度",
,,,,,,,,    預算數無增減。,
,,,,,,,, (8)減列補助臺北大眾捷運股份有,
,,,,,,,,    限公司經營台北兒童新樂園營,
,,,,,,,,"    運虧損 94,839,613元。",
,,,,,,,,2.補助市立大學校務發展基金 1,
,,,,,,,,"  ,039,733,000元，較上年度預算",
,,,,,,,,"  數 1,028,478,000元增列 11",
,,,,,,,,"  ,255,000元，明細如下：",
,,,,,,,, (1)教學支出等經常性費用 833,
,,,,,,,,"    ,697,643元，較上年度預算數",
,,,,,,,,"     841,699,186元減列 8,001",
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
 5,   1, 1, 1,,,,,"    ,543元。",
,,,,,,,, (2)教職員退休及卹償金等 189,
,,,,,,,,"    ,216,757元，較上年度預算數",
,,,,,,,,"     169,703,314元增列 19,513",
,,,,,,,,"    ,443元。",
,,,,,,,, (3)教職員工結婚生育補助等其他,
,,,,,,,,"    福利費 16,818,600元，較上",
,,,,,,,,"    年度預算數 17,075,500元減",
,,,,,,,,"    列 256,900元。",
,,,,　　　210202,,,,,
,,, 2,　　　各項教育建設工程及,"4,525,667,329","4,416,596,685","109,070,644",補助本市地方教育發展基金(含105,
,,,,　　　設備,,,,年度中央一般性補助收入指定辦理,
,,,,,,,,施政項目之國民中小學老舊校舍整,
,,,,,,,,"建 300,000,000元、資訊設備更新",
,,,,,,,," 161,927,000元)，本年度編列明",
,,,,,,,,細如下：,
,,,,,,,,"1.新建活動中心及教室等 73,180",
,,,,,,,,"  ,000元。",
,,,,,,,,"2.繼續性工程 994,973,233元。",
,,,,,,,,"3.優質校園設施更新方案 1,749",
,,,,,,,,"  ,263,834元。",
,,,,,,,,4.局本部與各級學校等教學及其他,
,,,,,,,,"  設備費 429,393,047元。",
,,,,,,,,5.徵收木柵國中等學校用地補償,
,,,,,,,,"   502,500元。",
,,,,,,,,"6.資訊等專案計畫 399,954,715元",
,,,,,,,,  。,
,,,,,,,,"7.各級學校設施改善準備 878,400",
,,,,,,,,"  ,000元。",
,,,,　　219100,,,,,
,, 2,,　　作業基金,"101,300,000","112,555,573","-11,255,573",,
,,,,,,,,,
,,,,　　　219113,,,,,
,,, 1,　　　校務發展基金,"101,300,000","112,555,573","-11,255,573",增撥市立大學校務發展基金，本年,
,,,,,,,,度編列明細如下：,
,,,,,,,,"1.房屋及建築 1,480,000元。",
,,,,,,,,"2.機械及設備 46,436,624元。",
,,,,,,,,"3.交通及運輸設備 2,734,700元。",
,,,,,,,,"4.什項設備 25,215,832元。",
,,,,,,,,"5.電腦軟體 6,550,000元。",
,,,,,,,,"6.勤樸樓結構補強工程 7,554,096",
,,,,,,,,  元。,
,,,,,,,,"7.戶外展示及地坪整修工程 1,622",
,,,,,,,,"  ,333元。",
,,,,,,,,"8.音樂館屋頂整修工程 2,513,002",
,,,,,,,,  元。,
,,,,,,,,"9.藝術館外牆整修工程 3,528,860",
,,,,,,,,  元。,
,,,,,,,,10.科學館無障礙電梯新建工程,
,,,,,,,,"    260,817元。",
,,,,,,,,11.鴻坦樓無障礙設施整修工程 1,
,,,,,,,,"   ,479,083元。",
,,,,,,,,12.公誠樓空調冰水主機汰換工程,
,,,,,,,,"   1,924,653元。",
,,,,,,,,,
,,,,,,,,,
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
,,,,　　214100,,,,,
 5,   1, 3,,　　第一預備金,"10,000,000","10,000,000",0,,
,,,,,,,,,
,,,,　　　214101,,,,,
,,, 1,　　　第一預備金,"10,000,000","10,000,000",0,編列第一預備金如列數，依法覈實,
,,,,,,,,動支。,
,,,,　05112,,,,,
,   2,,,　市立圖書館,"657,538,884","669,469,015","-11,930,131",,
,,,,,,,,,
,,,,　　220100,,,,,
,, 1,,　　一般行政,"72,587,313","68,925,325","3,661,988",,
,,,,,,,,,
,,,,　　　220101,,,,,
,,, 1,　　　行政管理,"72,587,313","68,925,325","3,661,988",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 40,393,091元，較",
,,,,,,,,"  上年度預算數 38,034,413元增",
,,,,,,,,"  列 2,358,678元，主要係增列4",
,,,,,,,,  人職工退休退職給付及依實際需,
,,,,,,,,  要覈實減列所致。,
,,,,,,,,"2.一般業務 30,407,302元，較上",
,,,,,,,,"  年度預算數 29,436,592元增列",
,,,,,,,,"  970,710元，包括新增3名職員統",
,,,,,,,,"  籌業務費 12,960元、接收替代",
,,,,,,,,"  役男輸送費 1,500元、駐衛警冬",
,,,,,,,,"  服(2年1編) 10,000元及總館保",
,,,,,,,,"  全服務費 1,461,936元，增列教",
,,,,,,,,"  育訓練費 147,400元、總館館舍",
,,,,,,,,"  清潔維持費 924,708元及消防設",
,,,,,,,,"  備及公共設備修繕費 27,785元",
,,,,,,,,  ，減列員工上下班交通費 559,
,,,,,,,,"  ,440元、葫蘆堵分館大樓地下停",
,,,,,,,,  車場房屋稅等稅捐及規費 66,
,,,,,,,,"  ,670元、油料 26,255元、建築",
,,,,,,,,"  物公共安全檢查 150,000元、駐",
,,,,,,,,"  衛警等相關業務費 813,214元等",
,,,,,,,,  ，計淨增如列數。,
,,,,,,,,"3.會計業務 44,000元，較上年度",
,,,,,,,,  預算數無增減。,
,,,,,,,,"4.人事業務 860,750元，較上年度",
,,,,,,,,"  預算數 546,950元增列文康活動",
,,,,,,,,"   313,800元。",
,,,,,,,,"5.政風業務 74,170元，較上年度",
,,,,,,,,  預算數無增減。,
,,,,,,,,6.開放藝文活動場地西湖分館 450,
,,,,,,,,"  ,000元，依臺北市政府教育局84",
,,,,,,,,  .09.13北市教四字第52678號函,
,,,,,,,,  之規定由場地設施使用費收入撥,
,,,,,,,,  充支應，較上年度預算數無增減,
,,,,,,,,  。,
,,,,,,,,"7.ISO服務品質認證計畫 12,000元",
,,,,,,,,  ，較上年度預算數無增減。,
,,,,,,,,"8.出國計畫 176,000元，較上年度",
,,,,,,,,"  預算數 157,200元增列 18,800",
,,,,,,,,  元，包括新增參加第82屆國際圖,
,,,,,,,,  書館協會聯盟（IFLA）年會會議,
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
 5,   2, 1, 1,,,,,"   136,000元，減列參加第81屆國",
,,,,,,,,  際圖書館協會聯盟（IFLA）年會,
,,,,,,,,"  會議 117,200元，計淨增如列數",
,,,,,,,,  。,
,,,,,,,,9.臺北市立圖書館與學校合作設置,
,,,,,,,,"  之圖書館績效評估 80,000元，",
,,,,,,,,  較上年度預算數無增減。,
,,,,,,,,"10.讀者滿意度調查計畫 90,000元",
,,,,,,,,   ，較上年度預算數無增減。,
,,,,　　220200,,,,,
,, 2,,　　圖書總館業務,"133,246,002","131,165,986","2,080,016",,
,,,,,,,,,
,,,,　　　220201,,,,,
,,, 1,　　　圖書採編,"38,424,298","38,254,298","170,000",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 10,393,848元，較",
,,,,,,,,  上年度預算數無增減。,
,,,,,,,,"2.採編業務 28,030,450元，較上",
,,,,,,,,"  年度預算數 27,860,450元增列",
,,,,,,,,  館藏識別系統用磁條及RFID射頻,
,,,,,,,,"  辨識晶片 170,000元。",
,,,,　　　220202,,,,,
,,, 2,　　　閱覽典藏,"43,865,737","42,836,373","1,029,364",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 30,245,201元，較",
,,,,,,,,"  上年度預算數 29,615,837元增",
,,,,,,,,"  列 629,364元，主要係增列1名",
,,,,,,,,  職員及依標準伸算所致。,
,,,,,,,,"2.閱覽業務 13,620,536元，較上",
,,,,,,,,"  年度預算數 13,220,536元新增",
,,,,,,,,"  館員工作服制服 400,000元。",
,,,,　　　220203,,,,,
,,, 3,　　　諮詢服務,"9,095,889","9,095,889",0,本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 5,687,081元，較上",
,,,,,,,,  年度預算數無增減。,
,,,,,,,,"2.參考服務業務 447,344元，較上",
,,,,,,,,  年度預算數無增減。,
,,,,,,,,"3.終身學習業務 1,804,776元，較",
,,,,,,,,  上年度預算數無增減。,
,,,,,,,,"4.多元文化資料中心業務 937,488",
,,,,,,,,  元，較上年度預算數無增減。,
,,,,,,,,"5.樂齡學習資源中心業務 219,200",
,,,,,,,,  元，較上年度預算數無增減。,
,,,,　　　220204,,,,,
,,, 4,　　　社教推廣,"15,046,041","15,180,089","-134,048",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 7,010,411元，較上",
,,,,,,,,  年度預算數無增減。,
,,,,,,,,"2.推廣活動業務 7,954,230元，較",
,,,,,,,,"  上年度預算數 7,847,400元增列",
,,,,,,,,"  志工計畫 106,830元。",
,,,,,,,,"3.臺北市社會組語文競賽 81,400",
,,,,,,,,"  元，較上年度預算數 322,278元",
,,,,,,,,  減列評審出席費、競賽場地佈置,
,,,,,,,,"  、競賽用獎品費等 240,878元。",
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
,,,,　　　220205,,,,,
 5,   2, 2, 5,　　　視聽業務,"5,790,019","5,790,019",0,本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 5,237,495元，較上",
,,,,,,,,  年度預算數無增減。,
,,,,,,,,"2.視聽管理業務 552,524元，較上",
,,,,,,,,  年度預算數無增減。,
,,,,　　　220206,,,,,
,,, 6,　　　資訊業務,"21,024,018","20,009,318","1,014,700",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 5,295,722元，較上",
,,,,,,,,  年度預算數無增減。,
,,,,,,,,"2.資訊管理業務 15,728,296元，",
,,,,,,,,"  較上年度預算數 14,713,596元",
,,,,,,,,"  增列 1,014,700元，包括新增機",
,,,,,,,,  關網站資料維護建檔及網頁製作,
,,,,,,,,"  費 100,000元，增列網路通訊費",
