臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
,,,,22000,,,,,
22,,,,體育局主管,"4,469,375,188","3,899,739,622","569,635,566",,
,,,,,,,,,
,,,,　22101,,,,,
,   1,,,　體育局,"4,469,375,188","3,899,739,622","569,635,566",,
,,,,,,,,,
,,,,　　220100,,,,,
,, 1,,　　一般行政,"184,368,341","166,056,644","18,311,697",,
,,,,,,,,,
,,,,　　　220101,,,,,
,,, 1,　　　行政管理,"184,368,341","166,056,644","18,311,697",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 86,380,373元，較",
,,,,,,,,"  上年度預算數 65,613,864元增",
,,,,,,,,"  列 20,766,509元，主要係標準",
,,,,,,,,  申算及因應勞動基準法第56修修,
,,,,,,,,  法增加提撥職工退休離職儲金所,
,,,,,,,,  致。,
,,,,,,,,"2.一般業務 97,338,293元，較上",
,,,,,,,,"  年度預算數 99,938,280元減列",
,,,,,,,,"  2,599,987元，包括新增駐衛警",
,,,,,,,,  冬服、體育行政大樓及網球場各,
,,,,,,,,"  建物修繕費等 304,507元，增列",
,,,,,,,,  替代役男上下班交通費，檔案整,
,,,,,,,,"  理掃描相關費用等 366,565元。",
,,,,,,,,  減列員工上下班交通費，權管物,
,,,,,,,,  ，房舍房屋及所轄土地地價稅等,
,,,,,,,,"   3,271,059元，計淨減如列數。",
,,,,,,,,"3.人事業務 435,080元，較上年度",
,,,,,,,,"  預算數 290,830元增列文康活動",
,,,,,,,,"  費 144,250元。",
,,,,,,,,"4.會計業務 162,740元，較上年度",
,,,,,,,,  預算數無增減。,
,,,,,,,,"5.政風業務 51,855元，較上年度",
,,,,,,,,"  預算數 50,930元增列加班費925",
,,,,,,,,  元。,
,,,,　　220200,,,,,
,, 2,,　　體育業務,"3,656,098,988","3,679,107,736","-23,008,748",,
,,,,,,,,,
,,,,　　　220201,,,,,
,,, 1,　　　體育發展,"46,108,457","42,976,550","3,131,907",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 29,332,450元，較",
,,,,,,,,"  上年度預算數 26,631,718元增",
,,,,,,,,"  列 2,700,732元，主要係增加職",
,,,,,,,,  員4人及依標準伸算所致。,
,,,,,,,,"2.綜合企劃 2,198,860元，較上年",
,,,,,,,,"  度預算數 3,453,060元減列臺北",
,,,,,,,,  體育期刊編印費、研討會外勤誤,
,,,,,,,,  餐費及賽會應用系統維護等 1,
,,,,,,,,"  ,254,200元。",
,,,,,,,,"3.運動產業發展 6,871,550元，較",
,,,,,,,,"  上年度預算數 5,671,550元增列",
,,,,,,,,  辦理產業輔導相關計畫及運動與,
,,,,,,,,"  休閒產業效益評估 1,200,000元",
,,,,,,,,  。,
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
22,   1, 2, 1,,,,,"4.體育輔導管理 7,705,597元，較",
,,,,,,,,"  上年度預算數 7,220,222元增列",
,,,,,,,,"   485,375元，包括增列志工保險",
,,,,,,,,  、國外城市體育交流參訪團事務,
,,,,,,,,"  等 636,375元，減列委任會計師",
,,,,,,,,  財務事項，志工背心費用等 151,
,,,,,,,,"  ,000元，計淨增如列數。",
,,,,　　　220202,,,,,
,,, 2,　　　運動設施管理維謢,"137,193,580","140,544,864","-3,351,284",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 22,689,099元，較",
,,,,,,,,"  上年度預算數 22,433,505元增",
,,,,,,,,"  列 255,594元，主要係員額增列",
,,,,,,,,  職員1人、減列聘僱人員1人及依,
,,,,,,,,  標準伸算所致。,
,,,,,,,,2.運動場館暨園區管理維護 92,
,,,,,,,,"  ,209,151元，較上年度預算數",
,,,,,,,,"   92,839,981元減列 630,830元",
,,,,,,,,  ，包括新增文化體育園區法律服,
,,,,,,,,"  務費 1,900,000元，增列各場館",
,,,,,,,,  及河濱運動場地電費、運動場館,
,,,,,,,,  場地清潔、運動場館協助場地維,
,,,,,,,,  護管理巡檢及售票勞務外包等 2,
,,,,,,,,"  ,665,652元，減列新生、青年、",
,,,,,,,,  天母棒球場物品及材料，景美游,
,,,,,,,,  泳池田徑場地地坪清潔綠化等 5,
,,,,,,,,"  ,196,482元，計淨減如列數。",
,,,,,,,,"3.河濱運動場地 22,295,330元，",
,,,,,,,,"  較上年度預算數 25,271,378元",
,,,,,,,,"  ，減列 2,976,048元，包括增列",
,,,,,,,,  電費、球場圍網及擋網維護場地,
,,,,,,,,"  清潔巡查勞務外包等 1,768,824",
,,,,,,,,  元，減列流動廁所及清潔維護等,
,,,,,,,,"   4,744,872元，計淨減如列數。",
,,,,　　　220203,,,,,
,,, 3,　　　體育活動推展,"477,803,673","406,024,401","71,779,272",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.人員維持費 23,787,884元，較",
,,,,,,,,"  上年度預算數 21,143,426元增",
,,,,,,,,"  列 2,644,458元，主要係增列員",
,,,,,,,,  額職員3人、減列約聘僱人員1人,
,,,,,,,,  及依標準伸算所致。,
,,,,,,,,2.辦理本市競技運動各項體育活動,
,,,,,,,,"  推展 60,642,450元，較上年度",
,,,,,,,,"  預算數 60,256,275元增列 386",
,,,,,,,,"  ,175元，包括增列國際冰上運動",
,,,,,,,,  賽事，舉辦國際球類賽事相關費,
,,,,,,,,  用，舉辦陸上競技類賽事，舉辦,
,,,,,,,,"  國際水上運動競賽競賽等 8,206",
,,,,,,,,"  ,175元，減列國際陸上競技賽事",
,,,,,,,,  ，辦理競技運動合作案相關費用,
,,,,,,,,"  等 7,820,000元，計淨增如列數",
,,,,,,,,  。,
,,,,,,,,3.競技運動訓練暨科學中心經費,
,,,,,,,,"   15,322,960元，較上年度預算",
,,,,,,,,"  數 12,001,260元增列 3,321",
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
22,   1, 2, 3,,,,,"  ,700元，包括增列委託辦理運動",
,,,,,,,,"  科學暨訓練中心相關業務 3,451",
,,,,,,,,"  ,200元，減列加班費 129,500元",
,,,,,,,,  ，計淨增如列數。,
,,,,,,,,4.臺北市運動選手健康管理中心健,
,,,,,,,,"  檢相關照護費用 2,402,400元，",
,,,,,,,,  較上年度預算數無增減。,
,,,,,,,,5.輔導及獎勵各競技運動體育團體,
,,,,,,,,"  訓練比賽活動 124,250,000元，",
,,,,,,,,"  較上年度預算數 174,250,000元",
,,,,,,,,"  減列 50,000,000元，包括增列",
,,,,,,,,  本市績優運動選手練補助金 5,
,,,,,,,,"  ,000,000元，減列全國運動會績",
,,,,,,,,"  優獎勵金 55,000,000元，計淨",
,,,,,,,,  減如列數。,
,,,,,,,,"6.臺北市棒球隊組隊經費 35,774",
,,,,,,,,"  ,050元，較上年度預算數 38",
,,,,,,,,"  ,794,050元減列宿舍飲水機租金",
,,,,,,,,  及宿舍保全費用、棒球隊人員領,
,,,,,,,,"  薪資及比賽成績獎勵補助 3,020",
,,,,,,,,"  ,000元。",
,,,,,,,,7.辦理本市特定族群體育運動推展,
,,,,,,,,"   10,522,080元，較上年度預算",
,,,,,,,,"  數 7,660,160元增列 2,861,920",
,,,,,,,,  元，包括新增辦理本市銀髮族運,
,,,,,,,,  動指導員培訓及活動相關費用，,
,,,,,,,,"  舉辦本市員工運動聯賽等 4,000",
,,,,,,,,"  ,000元，減列全國身心障礙國民",
,,,,,,,,  運動會臺北市代表隊選拔相關費,
,,,,,,,,"  用等 1,138,080元，計淨增如列",
,,,,,,,,  數。,
,,,,,,,,8.辦理本市全民體育運動推展 16,
,,,,,,,,"  ,221,525元，較上年度預算數",
,,,,,,,,"   14,961,105元增列 1,260,420",
,,,,,,,,  元，包括新增舉辦2016世界大學,
,,,,,,,,"  木球錦標賽相關費用 2,000,000",
,,,,,,,,  元，減列輔導及獎勵各全民運動,
,,,,,,,,"  體育團體訓練比賽活動 739,580",
,,,,,,,,  元，計淨增如列數。,
,,,,,,,,"9.辦理本市水域活動推展 30,085",
,,,,,,,,"  ,244元，較上年度預算數 30",
,,,,,,,,"  ,000,000元增列出國參加龍舟競",
,,,,,,,,"  賽 85,244元。",
,,,,,,,,"10.體育輔導管理 17,700,000元，",
,,,,,,,,   較上年度預算數無增減。,
,,,,,,,,11.新增籌組代表隊參加全國身心,
,,,,,,,,   障礙國民運動會及全民運動,
,,,,,,,,"    141,095,080元。",
,,,,,,,,12.減列本市參加全國運選拔賽及,
,,,,,,,,"   訓練 26,855,725元。",
,,,,　　　220204,,,,,
,,, 4,　　　2017世大運籌備,"2,994,993,278","3,089,561,921","-94,568,643",本年度預算數之內容與上年度之比,
,,,,,,,,較如下：,
,,,,,,,,"1.籌備人力需求 193,216,844元，",
,,,,,,,,"  較上年度預算數 104,917,546元",
,,,,,,,,  增列臺北世界大學運動會委外人,
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
22,   1, 2, 4,,,,,"  員薪資及相關工作費 88,299",
,,,,,,,,"  ,298元。",
,,,,,,,,"2.執委會總體運作費用 42,159",
,,,,,,,,"  ,112元，較上年度預算數  28",
,,,,,,,,"  ,000,000元增列 14,159,112元",
,,,,,,,,  ，包括新增租車費租用飲水機，,
,,,,,,,,  燈具，辦公室電腦周邊設備、辦,
,,,,,,,,  公室場地租賃、FISU第二次場館,
,,,,,,,,"  檢視技術所需費用等 5,608,400",
,,,,,,,,  元，增列水電費、通訊費、郵資,
,,,,,,,,  、協助參賽活動、場勘及會議等,
,,,,,,,,  租車費、辦公室場地租賃、誤餐,
,,,,,,,,"  費電腦相關費用等 19,096,192",
,,,,,,,,  元，減列通訊費、翻譯校槁，FI,
,,,,,,,,  SU派員接待費用2015光州世大運,
,,,,,,,,"  相關費用數等 10,545,480元，",
,,,,,,,,  計淨增如列數。,
,,,,,,,,"3.新增國際研討會籌備 10,473",
,,,,,,,,"  ,800元。",
,,,,,,,,"4.行銷宣傳推廣 222,263,668元，",
,,,,,,,,"  較上年度預算數 65,856,080元",
,,,,,,,,"  增列 156,407,588元，包括新增",
,,,,,,,,  2017世大運電視轉播執行案連續,
,,,,,,,,  型計畫媒體中心等籌設國內外新,
,,,,,,,,"  聞人士聯繫等 130,149,180元，",
,,,,,,,,  增列官方紀錄相關媒體費用，國,
,,,,,,,,  內、國際宣傳-運用整合行銷等,
,,,,,,,,"  37,713,740元，減列電視轉播-",
,,,,,,,,  轉播中心先期規劃、國際賽會行,
,,,,,,,,"  銷攤位租借及設攤費等 11,455",
,,,,,,,,"  ,332元，計淨增如列數。",
,,,,,,,,"5.出國考察 651,000元，較上年度",
,,,,,,,,"  預算數 5,878,000元減列光州世",
,,,,,,,,  暈運CSU視察會議、赴光州世大,
,,,,,,,,  運觀摩長會議、考察光洲世大運,
,,,,,,,,"  整體運作等 5,227,000元。",
,,,,,,,,"6.各處業務推動 683,826,759元，",
,,,,,,,,"  較上年度預算數 110,000,000元",
,,,,,,,,"  增列 573,826,759元，包括新增",
,,,,,,,,  2017臺北世大運開閉幕儀典活動,
,,,,,,,,  製作執行費、運動禁藥管制作業,
,,,,,,,,  計畫、X光機租賃費、場館租金,
,,,,,,,,  費用、測試賽相關競賽器材、非,
,,,,,,,,  競賽器材及附屬空間設施設備租,
,,,,,,,,  賃、市場開發處籌備業務等 170,
,,,,,,,,"  ,403,469元，增列2017世界大學",
,,,,,,,,  運動會105年度資通訊系統及設,
,,,,,,,,  備建置計畫、競賽處辦理測試賽,
,,,,,,,,  相關費用、2017臺北世大運開閉,
,,,,,,,,  幕統籌規劃費、市場開發處籌備,
,,,,,,,,"  業務相關費用等 429,872,160元",
,,,,,,,,  ，減列文化活動與儀典籌備業務,
,,,,,,,,  、2017臺北世界大學運動會交通,
,,,,,,,,  先期規劃、選手村營運管理前期,
,,,,,,,,"  規劃案、賽務規劃等 26,448",
,,,,,,,,"  ,870元，計淨增如列數。",
臺北市地方總預算案,,,,,,,,,
　　　　　　　　　,,,,,,,,,
歲出機關別預算表,,,,,,,,,
                      ,,,,,,,,,
中華民國105年度,,,,,,,,,
科　　目,,,,,本年度預算數,上年度預算數,比較,說明,
款,項,目,節,名稱及編號,,,,,
22,   1, 2, 4,,,,,7.世大運場館整修工程係103-106,
,,,,,,,,"  年度連續性計畫，總經費 5,360",
,,,,,,,,"  ,000,000元，除至上年度已編列",
,,,,,,,,"   2,148,926,153元外，本年度續",
